batsman_id_,season_,bowling_team_,venue_id_,bowled_sum,caught_sum,caught and bowled_sum,hit wicket_sum,lbw_sum,obstructing the field_sum,retired hurt_sum,run out_sum,stumped_sum,is_dismissed_sum,innings_sum,deliveries_sum,batsman_runs_sum,batsman_runs_amax,50s_sum,100s_sum,not_outs_sum,average_runs_,batsman_id,season,bowling_team,venue_id,0_runs,1_runs,2_runs,3_runs,4_runs,6_runs
207,2012,KXI,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,44,79,79,1,0,0,79.0,207,2012,KXI,23,19,8,2,1,10,4
207,2012,RCB,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,15,15,0,0,0,15.0,207,2012,RCB,2,5,1,0,0,2,1
207,2013,CSK,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,1,0,0,0,1.0,207,2013,CSK,2,3,1,0,0,0,0
207,2013,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,37,44,44,0,0,0,44.0,207,2013,CSK,5,9,20,5,0,2,1
207,2013,KKR,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,21,21,0,0,0,21.0,207,2013,KKR,3,11,3,1,0,4,0
207,2013,KKR,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,42,66,66,1,0,1,66.0,207,2013,KKR,27,14,14,5,0,6,3
207,2013,KXI,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,35,40,40,0,0,0,40.0,207,2013,KXI,2,12,18,0,0,4,1
207,2013,KXI,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,207,2013,KXI,23,1,0,0,0,0,0
207,2013,MI,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,37,61,61,1,0,0,61.0,207,2013,MI,1,13,13,2,0,5,4
207,2013,MI,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,7,7,0,0,1,7.0,207,2013,MI,2,1,3,0,0,1,0
207,2013,PW,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,2,2,0,0,0,2.0,207,2013,PW,26,3,2,0,0,0,0
207,2013,PW,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,24,51,51,1,0,1,51.0,207,2013,PW,27,6,9,1,0,4,4
207,2013,RCB,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,4,4,0,0,0,4.0,207,2013,RCB,2,5,0,0,0,1,0
207,2013,RCB,7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,26,30,15,0,0,0,7.5,207,2013,RCB,7,7,3,0,0,3,0
207,2013,RR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,53,77,77,1,0,0,77.0,207,2013,RR,2,13,25,5,0,9,1
207,2013,RR,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18,13,13,0,0,0,13.0,207,2013,RR,6,11,5,0,0,2,0
207,2013,SRH,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,0,0,0,0,0,0.0,207,2013,SRH,2,4,0,0,0,0,0
207,2013,SRH,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,14,8,8,0,0,0,8.0,207,2013,SRH,4,7,6,1,0,0,0
207,2014,CSK,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,44,90,90,1,0,0,90.0,207,2014,CSK,28,11,12,6,0,12,3
207,2014,CSK,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,207,2014,CSK,30,2,0,0,0,0,0
207,2014,DD,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,12,12,0,0,1,12.0,207,2014,DD,2,1,6,1,0,1,0
207,2014,DD,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,44,58,58,1,0,1,58.0,207,2014,DD,31,15,18,5,0,3,3
207,2014,KKR,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,4,4,0,0,0,4.0,207,2014,KKR,3,1,0,0,0,1,0
207,2014,KKR,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18,34,34,0,0,0,34.0,207,2014,KKR,4,3,10,0,0,3,2
207,2014,KXI,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,23,44,44,0,0,0,44.0,207,2014,KXI,4,5,10,2,0,3,3
207,2014,KXI,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,8,8,0,0,0,8.0,207,2014,KXI,30,7,2,1,0,1,0
207,2014,MI,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,31,55,55,1,0,1,55.0,207,2014,MI,4,7,13,3,0,6,2
207,2014,MI,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50,65,65,1,0,0,65.0,207,2014,MI,31,15,23,7,0,1,4
207,2014,RCB,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,43,59,59,1,0,0,59.0,207,2014,RCB,4,17,15,4,0,3,4
207,2014,RCB,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,47,61,61,1,0,0,61.0,207,2014,RCB,7,16,21,3,0,4,3
207,2014,RR,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,7,6,6,0,0,0,6.0,207,2014,RR,20,1,6,0,0,0,0
207,2014,RR,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,35,32,32,0,0,0,32.0,207,2014,RR,29,9,22,3,0,1,0
207,2015,CSK,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,27,55,55,1,0,0,55.0,207,2015,CSK,4,6,9,1,0,11,0
207,2015,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,39,53,53,1,0,0,53.0,207,2015,CSK,5,10,19,6,0,1,3
207,2015,DD,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,28,28,0,0,0,28.0,207,2015,DD,25,7,4,4,0,4,0
207,2015,DD,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,17,17,0,0,0,17.0,207,2015,DD,27,8,4,0,1,1,1
207,2015,KKR,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,4,4,0,0,0,4.0,207,2015,KKR,3,2,0,0,0,1,0
207,2015,KKR,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,53,91,91,1,0,0,91.0,207,2015,KKR,25,16,17,7,0,9,4
207,2015,KXI,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,51,80,80,1,0,0,80.0,207,2015,KXI,4,19,17,3,1,6,5
207,2015,KXI,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,40,58,58,1,0,0,58.0,207,2015,KXI,9,18,10,1,0,10,1
207,2015,MI,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,9,9,0,0,0,9.0,207,2015,MI,1,4,1,0,0,2,0
207,2015,MI,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,6,6,0,0,0,6.0,207,2015,MI,4,2,2,0,0,1,0
207,2015,RCB,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,31,51,51,1,0,1,51.0,207,2015,RCB,4,5,15,5,0,5,1
207,2015,RCB,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,27,57,57,1,0,0,57.0,207,2015,RCB,7,9,7,1,0,6,4
207,2015,RR,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18,24,24,0,0,0,24.0,207,2015,RR,19,10,2,1,0,5,0
207,2015,RR,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,14,21,21,0,0,0,21.0,207,2015,RR,25,7,3,0,0,3,1
207,2016,DD,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30,46,46,0,0,0,46.0,207,2016,DD,4,9,12,2,0,6,1
207,2016,DD,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,56,73,73,1,0,0,73.0,207,2016,DD,27,19,21,7,0,8,1
207,2016,GL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,58,93,93,1,0,1,93.0,207,2016,GL,2,17,23,4,0,11,3
207,2016,GL,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17,24,24,0,0,0,24.0,207,2016,GL,4,8,4,2,0,1,2
207,2016,GL,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,48,74,74,1,0,1,74.0,207,2016,GL,33,10,20,9,0,9,0
207,2016,KKR,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,27,28,28,0,0,0,28.0,207,2016,KKR,2,8,16,0,0,3,0
207,2016,KKR,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,16,18,18,0,0,0,18.0,207,2016,KKR,3,8,4,2,0,1,1
207,2016,KKR,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,13,13,0,0,0,13.0,207,2016,KKR,4,6,1,2,0,2,0
207,2016,KXI,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,31,59,59,1,0,0,59.0,207,2016,KXI,4,10,9,2,0,7,3
207,2016,KXI,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,41,52,52,1,0,0,52.0,207,2016,KXI,9,12,20,3,0,5,1
207,2016,MI,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,58,90,90,1,0,1,90.0,207,2016,MI,4,18,21,7,1,7,4
207,2016,MI,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,32,48,48,0,0,0,48.0,207,2016,MI,25,11,12,1,0,7,1
207,2016,RCB,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,48,88,88,1,0,0,88.0,207,2016,RCB,4,14,17,3,1,8,5
207,2016,RCB,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,61,127,69,2,0,0,63.5,207,2016,RCB,7,14,23,4,0,12,8
207,2016,RPS,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,0,0,0,0,0,0.0,207,2016,RPS,4,4,0,0,0,0,0
207,2016,RPS,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,11,11,0,0,0,11.0,207,2016,RPS,25,9,3,1,0,0,1
207,2017,DD,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,30,30,0,0,0,30.0,207,2017,DD,2,10,4,2,0,4,1
207,2017,DD,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,3,3,0,0,0,3.0,207,2017,DD,4,3,3,0,0,0,0
207,2017,GL,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,45,76,76,1,0,1,76.0,207,2017,GL,4,12,18,5,0,6,4
207,2017,GL,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,50,69,69,1,0,1,69.0,207,2017,GL,34,14,21,6,0,9,0
207,2017,KKR,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,29,26,26,0,0,0,26.0,207,2017,KKR,3,16,8,1,0,4,0
207,2017,KKR,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,59,126,126,0,1,0,126.0,207,2017,KKR,4,14,18,7,2,10,8
207,2017,KKR,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,33,37,37,0,0,0,37.0,207,2017,KKR,7,13,15,1,0,2,2
207,2017,KXI,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,51,70,70,1,0,1,70.0,207,2017,KXI,4,15,24,3,0,7,2
207,2017,KXI,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,26,51,51,1,0,0,51.0,207,2017,KXI,9,8,9,1,0,4,4
207,2017,MI,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,31,49,49,0,0,0,49.0,207,2017,MI,1,13,9,0,0,7,2
207,2017,MI,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,6,6,6,0,0,0,6.0,207,2017,MI,4,3,2,0,0,1,0
207,2017,RCB,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,14,14,0,0,0,14.0,207,2017,RCB,4,4,0,0,0,2,1
207,2017,RPS,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,34,40,40,0,0,0,40.0,207,2017,RPS,4,13,14,2,0,4,1
207,2017,RPS,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,38,37,37,0,0,0,37.0,207,2017,RPS,32,12,21,2,0,3,0
208,2010,DC,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,3,3,0,0,1,3.0,208,2010,DC,21,1,3,0,0,0,0
208,2011,KKR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,1,1.0,208,2011,KKR,2,0,1,0,0,0,0
208,2011,MI,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,4,0,0,0,0,0,0.0,208,2011,MI,2,4,0,0,0,0,0
208,2012,CSK,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,1,0,0,0,1.0,208,2012,CSK,5,3,1,0,0,0,0
208,2012,KKR,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,1,1.0,208,2012,KKR,26,0,1,0,0,0,0
208,2012,RCB,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,208,2012,RCB,2,2,0,0,0,0,0
208,2013,CSK,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,1,0,0,0,1.0,208,2013,CSK,2,4,1,0,0,0,0
208,2013,CSK,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,12,12,0,0,1,12.0,208,2013,CSK,5,2,6,0,0,0,1
208,2013,MI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,5,5,0,0,1,5.0,208,2013,MI,1,2,1,0,0,1,0
208,2013,PW,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,8,8,0,0,1,8.0,208,2013,PW,26,2,6,1,0,0,0
208,2013,RCB,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,4,4,0,0,1,4.0,208,2013,RCB,2,0,0,0,0,1,0
208,2013,SRH,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,6,6,0,0,1,6.0,208,2013,SRH,2,2,2,0,0,1,0
208,2013,SRH,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,2,2,0,0,1,2.0,208,2013,SRH,4,4,0,1,0,0,0
208,2014,KXI,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,2,2,0,0,0,2.0,208,2014,KXI,29,2,2,0,0,0,0
208,2015,CSK,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,208,2015,CSK,5,1,0,0,0,0,0
208,2015,MI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,5,5,0,0,1,5.0,208,2015,MI,1,0,1,0,0,1,0
208,2015,RR,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11,24,24,0,0,1,24.0,208,2015,RR,19,4,2,0,0,4,1
208,2016,DD,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,2,0,0,0,2.0,208,2016,DD,2,1,2,0,0,0,0
208,2016,RPS,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,7,7,0,0,1,7.0,208,2016,RPS,32,0,1,0,0,0,1
208,2017,MI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,4,4,0,0,1,4.0,208,2017,MI,3,0,4,0,0,0,0
208,2017,MI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,2,2,0,0,1,2.0,208,2017,MI,7,1,2,0,0,0,0
208,2017,RCB,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,2,2,0,0,1,2.0,208,2017,RCB,3,3,0,1,0,0,0
208,2017,RPS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,2,2,0,0,1,2.0,208,2017,RPS,3,0,2,0,0,0,0
209,2009,RCB,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,3,3,0,0,0,3.0,209,2009,RCB,16,1,3,0,0,0,0
209,2010,MI,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,31,33,33,0,0,1,33.0,209,2010,MI,19,7,19,4,0,0,1
209,2010,RCB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11,18,18,0,0,1,18.0,209,2010,RCB,7,4,3,1,1,1,1
209,2010,RR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8,14,14,0,0,1,14.0,209,2010,RR,2,1,4,1,0,2,0
209,2011,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,8,8,0,0,0,8.0,209,2011,CSK,5,2,2,3,0,0,0
209,2012,DD,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18,30,30,0,0,0,30.0,209,2012,DD,7,10,2,0,0,4,2
209,2012,KXI,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,9,9,0,0,0,9.0,209,2012,KXI,7,3,5,0,0,1,0
209,2012,KXI,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6,8,8,0,0,1,8.0,209,2012,KXI,9,1,4,0,0,1,0
209,2013,DD,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,209,2013,DD,7,2,0,0,0,0,0
210,2009,KXI,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,0,0,0,1.0,210,2009,KXI,18,1,1,0,0,0,0
210,2009,RCB,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,4,4,0,0,1,4.0,210,2009,RCB,16,0,1,0,1,0,0
210,2009,RR,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,25,29,29,0,0,0,29.0,210,2009,RR,14,7,13,2,0,3,0
210,2010,KKR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6,12,12,0,0,1,12.0,210,2010,KKR,3,0,4,0,0,2,0
210,2010,KXI,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,2,2,0,0,0,2.0,210,2010,KXI,2,2,2,0,0,0,0
210,2010,RCB,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14,19,19,0,0,1,19.0,210,2010,RCB,2,3,7,2,0,2,0
210,2011,CSK,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,2,2,0,0,1,1.0,210,2011,CSK,5,1,2,0,0,0,0
210,2011,DC,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,3,3,0,0,1,3.0,210,2011,DC,4,2,3,0,0,0,0
210,2011,DD,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,17,18,18,0,0,1,18.0,210,2011,DD,2,7,8,0,0,1,1
210,2012,CSK,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,0,0,1.0,210,2012,CSK,5,0,1,0,0,0,0
210,2012,DD,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,4,3,3,0,0,0,3.0,210,2012,DD,7,1,3,0,0,0,0
210,2012,KKR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,4,4,0,0,1,4.0,210,2012,KKR,3,0,4,0,0,0,0
210,2012,KKR,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,20,20,0,0,0,20.0,210,2012,KKR,7,5,2,0,0,3,1
210,2012,KXI,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,2,2,0,0,1,2.0,210,2012,KXI,9,1,2,0,0,0,0
210,2012,RR,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,0,0,0,1.0,210,2012,RR,7,1,1,0,0,0,0
211,2015,CSK,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,10,10,0,0,0,10.0,211,2015,CSK,5,9,10,0,0,0,0
211,2015,DD,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,8,8,0,0,1,8.0,211,2015,DD,2,0,2,0,0,0,1
211,2015,RCB,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,211,2015,RCB,7,2,0,0,0,0,0
211,2015,RR,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,0,1,0.0,211,2015,RR,32,2,0,0,0,0,0
211,2015,SRH,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0.0,211,2015,SRH,9,2,0,0,0,0,0
211,2017,SRH,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,15,15,0,0,0,15.0,211,2017,SRH,9,3,7,0,0,2,0
212,2009,DC,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,6,6,0,0,0,6.0,212,2009,DC,11,4,3,0,1,0,0
212,2009,DD,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,24,30,30,0,0,1,30.0,212,2009,DD,13,9,8,4,0,2,1
212,2009,DD,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,8,2,2,0,0,0,2.0,212,2009,DD,16,6,2,0,0,0,0
212,2010,DC,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,11,11,0,0,0,11.0,212,2010,DC,21,1,1,1,0,2,0
212,2013,CSK,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,12,12,0,0,1,12.0,212,2013,CSK,7,0,0,0,0,3,0
212,2013,DD,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,26,26,0,0,0,26.0,212,2013,DD,2,7,10,2,0,3,0
212,2013,KKR,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,11,11,0,0,0,11.0,212,2013,KKR,28,3,5,3,0,0,0
212,2013,KXI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,212,2013,KXI,7,1,0,0,0,0,0
212,2013,KXI,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7,16,16,0,0,1,16.0,212,2013,KXI,9,2,2,0,0,2,1
212,2013,PW,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13,27,27,0,0,1,27.0,212,2013,PW,26,4,3,1,0,4,1
212,2013,RR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,16,22,22,0,0,0,22.0,212,2013,RR,6,7,4,2,0,2,1
212,2013,SRH,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,40,44,44,0,0,0,44.0,212,2013,SRH,4,14,18,3,0,5,0
212,2013,SRH,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,7,7,0,0,1,7.0,212,2013,SRH,7,5,3,0,0,1,0
212,2014,KXI,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,212,2014,KXI,4,1,0,0,0,0,0
212,2014,RR,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,9,9,0,0,0,9.0,212,2014,RR,20,5,5,0,0,1,0
212,2015,CSK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,9,19,19,0,0,0,19.0,212,2015,CSK,4,3,3,0,0,1,2
212,2015,DD,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,46,74,74,1,0,1,74.0,212,2015,DD,27,12,16,12,0,1,5
212,2015,KKR,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,33,41,41,0,0,0,41.0,212,2015,KKR,3,9,19,1,0,2,2
212,2015,KKR,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,7,7,0,0,1,7.0,212,2015,KKR,25,2,1,1,0,1,0
212,2015,KXI,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,24,28,28,0,0,0,28.0,212,2015,KXI,4,8,12,0,0,4,0
212,2015,KXI,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,32,30,30,0,0,0,30.0,212,2015,KXI,9,7,22,2,0,1,0
212,2015,MI,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,18,11,11,0,0,0,11.0,212,2015,MI,4,10,7,0,0,1,0
212,2015,RCB,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,53,53,1,0,0,53.0,212,2015,RCB,4,2,7,3,0,4,4
212,2015,RR,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,20,20,0,0,0,20.0,212,2015,RR,19,11,6,1,0,3,0
212,2016,DD,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,212,2016,DD,4,1,0,0,0,0,0
